L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
84797	riśādas	riSAdas	ad	ad	root	True		von	n Stellen und MAHĪDH._zu_VS. 3,44. Bez. namentlich der Marut und anderer Götter ṚV. 1,26,4
84801	riṣa	riza	riṣ	riz	root	True		von	{#riza#}¦ (von {#riz#}) adj. in {#naGA˚#}.
84809	riṣṭi	rizwi	riṣ	riz	root	True		von	1. {#ri/zwi#}¦ (von 1. {#riz#}) f. ; = {#aSuBa#} MED. ṭ. 26. {#nArti\rna rizwi^H#} TBR.
84815	riṣva	rizva	riṣ	riz	root	True		von	{#ri/zva#}¦ (von {#riz#}) UṆĀDIS. 1,153. adj. = {#hiMsra#} UJJVAL.
84828	rīti	rIti	rī	rI	root	True		von	{#rIti/#}¦ (von 1. {#rI#}) f.  1〉 : {#ma\hIva^ rI\tiH Sava^sAsara\tpfTa^
84843	rukma	rukma	ruc	ruc	root	True		von	{#rukma/#}¦ (von 1. {#ruc#}) UṆĀDIS. 1,145.  1〉 m.  (vielleicht auch ); i
84847	rukmant	rukmant	ruc	ruc	root	True		von	{#ru/kmant#}¦ (von 2. {#ruc#}) adj. , Bein. Agniʼs TS. 2,2,3,3. — Vgl. {#vi
84863	rukṣa	rukza	ruc	ruc	root	True		von	1. {#rukza/#}¦ (von 1. {#ruc#}) adj. : {#vfzA^ ru\kza oza^DIzu nUnot#} ṚV. 6,3,7.
84875	ruca	ruca	ruc	ruc	root	True		von	{#ruca/#}¦ (von 1. {#ruc#}) adj.  VS. 31,20. fg.
84894	rucira	rucira	ruc	ruc	root	True		von	{#rucira/#}¦ (von 1. {#ruc#}) UṆĀDIS. 1,52.  1〉 adj. (f. {#A#})  a〉  AK. 3
84905	ruciṣya	rucizya	ruc	ruc	root	True		von	{#ru/cizya#}¦ (von 1. {#ruc#}) UṆĀDIS. 4,178. adj.  1〉  UJJVAL. {#na pfTvIM
84908	rucya	rucya	ruc	ruc	root	True		von	{#rucya#}¦ (von 1. {#ruc#})  1〉 adj. P. 3,1,114. VOP. 26,20.  a〉  P., Sc
84911	ruj	ruj	bhid	Bid	root	True		von	#vakzasyarUrujat#} BHĀG. P. 10,67,23. — desid. s. {#rurukzaRi#}. — {#ava#} : {#avarujya gu
84911	ruj	ruj	bhī	BI	root	True		von	BHĀG. P. 10,67,23. — desid. s. {#rurukzaRi#}. — {#ava#} : {#avarujya gulmAn#} MBH. 1,5884.
84913	ruja	ruja	ruj	ruj	root	True		von	1. {#ruja#}¦ (von 1. {#ruj#})  1〉 adj.  in {#balaMruja#}. — 2〉 f. {#A#} VOP. 26,192.
84915	rujaskara	rujaskara	ruj	ruj	root	True		von	}, acc. pl. von 2. {#ruj#} + 1. {#kara#}) adj.  MBH. 3,14144.
84936	rudatha	rudaTa	rud	rud	root	True		von	{#ruda/Ta#}¦ (von 1. {#rud#}) Uṇ. 3,114. m.  Comm.;  ({#kukkura#}) UṆĀDIK.
84942	rudra	rudra	ru	ru	root	True		von	oder {#rud#} mit oder ohne {#dra#} (= {#dru#}) u. s. w. ; oder  u. s. w. Nach unserer Ans
85042	rudh	ruD	ratham	raTam	root	True		von	ritAnAM manuzyARAM vfttiM tvaM saMruRatsi vE#} MBH. 2,226. {#saMrudDacezwa#}  RAGH. 2,43.
85062	rurukṣaṇi	rurukzaRi	ruj	ruj	root	True		von	za/Ri#}¦ (vom desid. von 1. {#ruj#}) adj. : {#Sa\taM puro^ ru˚#} ṚV. 9,48,2.
85063	rurudiṣu	rurudizu	rud	rud	root	True		von	udizu#}¦ (vom desid. von 1. {#rud#}) adj.  WEBER, RĀMAT. UP. 336. BHAṬṬ. 7,99.
85067	ruvaṇy	ruvaRy	ru	ru	root	True		von	#ruvaRa#}, nom. act. von {#ru#}), {#˚yati#}  oder : {#upa^ BUza jarita\rmA ru^vaRyaH SrA\v
85069	ruvatha	ruvaTa	ru	ru	root	True		von	{#ruva/Ta#}¦ (von {#ru#}) UṆĀDIS. 3,116. m.  1〉  KĀṬH. 36,9. — 2〉  UJJVAL.
85081	ruśant	ruSant	ruc	ruc	root	True		von	on {#ruc#} betrachtet zu werden)  (vgl. λευϰός), Gegens. {#kfzRa, SyAva#}. {#kf\zReBi^ra\k
85093	ruh	ruh	ratham	raTam	root	True		von	37. {#utKAtAnpratiropayan#} von Pflanzen und Fürsten Spr. 440. {#SatrUnudDftya pratiropaya
85095	ruha	ruha	ruh	ruh	root	True		von	{#ruha#}¦ (von 1. {#ruh#})  1〉 adj. (f. {#A#}) am Ende eines comp.  H.
85098	ruhvan	ruhvan	ruh	ruh	root	True		von	{#ru/hvan#}¦ (von 1. {#ruh#}) UṆĀDIS. 4,113. m.  UJJVAL.
85099	rūkṣa	rUkza	rūṣ	rUz	root	True		von	1. {#rUkza/#}¦ (von {#rUz#})  1〉 adj. (f. {#A#}) UJJVAL._zu_UṆĀDIS. 3,66 (von {#ruh#} a
85099	rūkṣa	rUkza	ruh	ruh	root	True		von	za#} geschrieben).  (Gegens. {#cikkaRa, snigDa, praklinna, ApIna, annAda#}) AK. 3,4,29,227
85104	rūkṣatā	rUkzatA	rūkṣa	rUkza	root	True		von	{#rUkzatA#}¦ (von 1. {#rUkza#}) f. : {#mUrDajAnAm#} Spr. 4462. {#Slezmakza
85110	rūkṣay	rUkzay	rūkṣa	rUkza	root	True		von	!√{#rUkzay#}¦ (von {#rUkza#}), {#rUkza/yati#} ({#pAruzye#}) DHĀTUP. 35,56.
85116	rūḍhi	rUQi	ruh	ruh	root	True		von	{#rUQi#}¦ (von 1. {#ruh#}) f.  1〉  (eig. und übertr.): {#rUQimeti#}  RĀ
85118	rūpaka	rUpaka	rūpa	rUpa	root	True		von	{#rUpaka#}¦ (von {#rUpa#} und {#rUpay#})  1〉 adj.  a〉  (angenommener) : {
85132	rūpatva	rUpatva	rūpa	rUpa	root	True		von	m. abstr. von {#rUpa#}  1〉a〉 SARVADARŚANAS. 48,18. 106,19. fg.
85148	rūpay	rUpay	rūpa	rUpa	root	True		von	!√{#rUpay#}¦ (von {#rUpa#}), {#rUpa/yati#} DHĀTUP. 35,79 ({#rUpakriyAyAm#}
85151	rūpavant	rUpavant	rūpa	rUpa	root	True		von	{#rUpavant#}¦ (von {#rUpa#})  1〉 adj. gaṇa {#rasAdi#} zu P. 5,2,95.  a〉  od
85154	rūpaśas	rUpaSas	rūpa	rUpa	root	True		von	{#rUpaSas#}¦ (von {#rUpa#}) adj. : {#vikf^tAni rUpa\SaH#} ṚV. 1,164,15. KA
85163	rūpasvin	rUpasvin	rūpa	rUpa	root	True		von	{#rUpasvin#}¦ (von {#rUpa#} nach falscher Analogie gebildet) adj. : {#rUpas
85170	rūpin	rUpin	rūpa	rUpa	root	True		von	{#rUpi/n#}¦ (von {#rUpa#})  1〉 adj.  a〉  KAṆ. 4,1,11. {#a˚#} 12. BHĀG. P.
85175	rūpya	rUpya	rūpa	rUpa	root	True		von	{#rU/pya#}¦ (von {#rUpa#} und {#rUpay#})  1〉 adj.  a〉  P. 5,2,120. AK. 3,
85185	rūṣaṇa	rUzaRa	rūṣ	rUz	root	True		von	{#rUzaRa#}¦ (von {#rUz#}) n. : {#puzpareRurUzaRaM tanO vicitram#} CHANDOM
85189	reka	reka	ric	ric	root	True		von	
85190	reku	reku	ric	ric	root	True		von	{#re/ku#}¦ (von {#ric#}) adj. : {#pada#} ṚV. 4,5,12. 10,108,7.
85193	rekha	reKa	rikh	riK	root	True		von	{#reKa#}¦ (von {#riK#})  1〉 m.  a〉 = {#reKA#} 1〉: {#alpendu˚#} CAURAP.
85201	reca	reca	rica	rica	root	True		von	{#reca#}¦ (von {#rica#})  1〉 m. im Yoga  Verz. d. Oxf. H. 234,b,39. 237
85229	retas	retas	ri	ri	root	True		von	{#re/tas#}¦ (von 1. {#ri#}) UṆĀDIS. 4,201. n.  1〉  NAIGH. 1,12. {#yatparj
85248	repha	rePa	riph	riP	root	True		von	{#rePa/#}¦ (von {#riP#}) UṆĀDIS. 5,54.  1〉 m. SIDDH. K. 250,a,3.  a〉  {#
85258	remi	remi	ram	ram	root	True		von	adj. von {#ram#} P. 3,2,171, Vārtt. 2, Sch.
85260	reriha	reriha	rih	rih	root	True		von	iha/#}¦ (vom intens. von {#rih#}) adj.  AV. 8,6,6.
85283	reṣa	reza	riṣ	riz	root	True		von	{#reza#}¦ (von {#riz#}) m.  ŚAṂK._zu_CHĀND. UP. S. 287. 290.
85287	reṣin	rezin	riṣ	riz	root	True		von	{#rezin#}¦ (von {#riz#}) nom. ag.; s. {#puruza˚#}.
85290	reṣman	rezman	riṣ	riz	root	True		von	{#rezma/n#}¦ (von {#riz#} = {#riS#}) m.  ( Comm.); : {#vAta\H sAra^TI re\z
85305	raibha	rEBa	rebha	reBa	root	True		von	{#rEBa#}¦ (von {#reBa#})  1〉 m. patron. Verz. d. Oxf. H. 345,a,32. — 2〉
85306	raibhya	rEBya	rebha	reBa	root	True		von	. patron. von {#reBa#} gaṇa {#gargAdi#} zu P. 4,1,105. ŚAT. BR. 14,5,5,20. 7,3,26 (mit wec
85307	raiy	rEy	rai	rE	root	True		von	√{#rEy#}¦ (von {#rE#}), {#rEyati#}  P. 6,1,79, Sch.
85315	roka	roka	ruc	ruc	root	True		von	1. {#roka/#}¦ (von 1. {#ruc#})  1〉 m.  a〉  TRIK. 3,3,39. H. an. 2,15. fg. MED. k. 32.
85317	roga	roga	ruj	ruj	root	True		von	{#ro/ga#}¦ (von 1. {#ruj#}) m.  1〉  P. 3,3,16. AK. 2,6,2,2. H. 462. MED.
85336	rogya	rogya	ruj	ruj	root	True		von	s. von 1. {#ruj#} VOP. 26,8.  (von {#roga#}), = {#apaTya, ahita#} ŚABDAC._im_ŚKDR.
85337	roca	roca	ruc	ruc	root	True		von	{#roca/#}¦ (von 1. {#ruc#})  1〉 adj.  AV. 17,1,21. — 2〉 m. N. pr. eines
85340	rocana	rocana	ruc	ruc	root	True		von	{#rocana/#}¦ (von {#ruc#})  1〉 adj. gaṇa {#nandyAdi#} zu P. 3,1,134 (propa
85350	rocin	rocin	ruca	ruca	root	True		von	{#rocin#}¦ (von 1. {#ruca#}) ; s. {#mita˚#}.
85352	rociṣṇu	rocizRu	ruc	ruc	root	True		von	{#rocizRu/#}¦ (von {#ruc#}) adj. P. 3,2,136. VOP. 26,142.  1〉  AK. 2,6,3,2.
85354	rocis	rocis	ruc	ruc	root	True		von	{#roci/s#}¦ (von 1. {#ruc#}) n. UJJVAL._zu_UṆĀDIS. 2,112 (parox.).  AK. 1
85356	rocya	rocya	ruc	ruc	root	True		von	s. von 1. {#ruc#} P. 7,3,66.
85362	roḍhar	roQar	ruh	ruh	root	True		von	{#roQar#}¦ nom. ag. von 1. {#ruh#} MED. k. 149.
85364	roda	roda	rud	rud	root	True		von	{#ro/da#}¦ (von {#rud#}) m. : {#yadI\me ke\Sino\ janA^ gf\he te^ sa\mana
85368	rodasī	rodasI	rudh	ruD	root	True		von	ng ist unzulässig schon wegen des Zusammenhanges zwischen [Page6-0443] {#rudra#} und {#rod
85370	roditavya	roditavya	rud	rud	root	True		von	{#roditavya#}¦ (von {#rud#}) partic. fut. pass. impers. : {#ato na roditavya
85371	roddhar	rodDar	rudh	ruD	root	True		von	{#rodDar#}¦ (von 2. {#ruD#}) nom. ag. : {#dvizAm#} RAGH. 17,52.
85373	rodha	roDa	rudh	ruD	root	True		von	1. {#roDa#}¦ (von 1. {#ruD#}) m. vielleicht in {#roDAvaroDa#}  KAUŚ. 98. — Vgl. {#nya
85374	rodha	roDa	rudh	ruD	root	True		von	2. {#roDa#}¦ (von 2. {#ruD#}) m.  1〉 : {#pARiroDam — kAminaH sma kurute#} ŚIŚ. 10,69.
85378	rodhana	roDana	rudh	ruD	root	True		von	{#roDana#}¦ (von 2. {#ruD#})  1〉 m.  TRIK. 1,1,93. — 2〉 {#roDanA/#} f. =
85380	rodhas	roDas	rudh	ruD	root	True		von	{#ro/Das#}¦ (von 2. {#ruD#}) n. UJJVAL._zu_UṆĀDIS. 4,188. : {#ri\RagroDA^
85382	rodhin	roDin	rudh	ruD	root	True		von	{#roDin#}¦ (von 2. {#ruD#})  1〉 adj.  a〉 : {#hasta˚#} RAGH. 19,27. {#mUt
85386	rodhya	roDya	rudh	ruD	root	True		von	{#roDya#}¦ (von 2. {#ruD#}) adj. : {#a˚#} PAÑCAR. 4,3,14.
85392	ropa	ropa	rup	rup	root	True		von	1. {#ropa#}¦ (von {#rup#}) n.  H. 1364. an. 2,299, wo {#ranDre#} st. {#roDre#} zu les
85393	ropa	ropa	ruh	ruh	root	True		von	vom caus. von {#ruh#}) m.  1〉 = {#ropaRa#} TRIK. 3,3,279. H. an. 2,299. MED. p. 10. : {#vf
85395	ropaṇa	ropaRa	rup	rup	root	True		von	1. {#ropaRa/#}¦ (von 1. {#rup#})  1〉 adj. : {#ye aNgA^ni ma\daya^nti\ yakzmA^so rA^pa\RA
85396	ropaṇa	ropaRa	ruh	ruh	root	True		von	vom caus. von 1. {#ruh#})  1〉 adj. (f. {#I#})  a〉 : {#nAsikA˚#} KATHĀS. 61,14; vgl. 16. —
85398	ropaṇīya	ropaRIya	ruh	ruh	root	True		von	paRIya#}¦ (vom caus. von 1. {#ruh#} und von {#ropaRa#}) adj.  1〉  KṚṢISAM̃GR. 16,18. — 2〉
85399	ropayitar	ropayitar	ruh	ruh	root	True		von	ayitar#}¦ (vom caus. von 1. {#ruh#}) nom. ag.  1〉 : [Page6-0446] {#na tezAM tatra mAlyAnAM
85400	ropi	ropi	rup	rup	root	True		von	{#ro/pi#}¦ (von 1. {#rup#}) f. : {#ta\kmana^H#} AV. 5,30,16. fraglich 11
85401	ropin	ropin	ruh	ruh	root	True		von	#ropin#}¦ (vom caus. von 1. {#ruh#}) adj. : {#vfkza˚#} MBH. 13,2995. {#paYcAmraropI naraka
85403	ropya	ropya	ruh	ruh	root	True		von	#ropya#}¦ (vom caus. von 1. {#ruh#}) adj. : {#vfkzAH#} MBH. 13,3000. {#ropyAtiropyAH#} ({#
85464	roravaṇa	roravaRa	ru	ru	root	True		von	vaRa#}¦ (vom intens. von 1. {#ru#}) n.  NIR. 13,7.
85466	rorudā	rorudA	rud	rud	root	True		von	rudA#}¦ (vom intens. von {#rud#}) f. ; davon adj. {#˚vant#}  BHAṬṬ. 3,32.
85467	rorūya	rorUya	ru	ru	root	True		von	vom intens. von 1. {#ru#} VOP. 26,29.
85473	roṣ	roz	ruṣ	ruz	root	True		von	}) nom. ag. von 1. {#ruz#} P. 3,2,75, Sch. VOP. 26,69. nach DURGĀD._im_ŚKDR. = {#hiMsra, b
85474	roṣa	roza	ruṣ	ruz	root	True		von	{#roza#}¦ (von 1. {#ruz#}) m.  AK. 1,1,7,26. H. 299. HALĀY. 2,207. MBH.
85480	roṣin	rozin	ruṣ	ruz	root	True		von	{#rozin#}¦ (von 1. {#ruz#}) adj.  HARIV. 11935. {#rociBiH#} (= {#vizayav
85482	roha	roha	ruh	ruh	root	True		von	{#roha#}¦ (von 1. {#ruh#}) gaṇa {#jvalAdi#} zu P. 3,1,140 (oxyt.).  1〉
85485	rohaṇa	rohaRa	ruh	ruh	root	True		von	{#ro/haRa#}¦ (von 1. {#ruh#})  1〉 m. N. pr. eines Berges, der Adamspik auf
85487	rohanta	rohanta	ruh	ruh	root	True		von	/#} f. (von 1. {#ruh#}) UṆĀDIS. 3,127. m.  UJJVAL.  überh. UṆĀDIVṚ._im_SAṂKṢIPTAS. nach ŚK
85490	rohāy	rohAy	ruh	ruh	root	True		von	s. von 1. {#ruh#}, gaṇa {#BfSAdi#} zu P. 3,1,12.
85537	rohin	rohin	ruh	ruh	root	True		von	{#rohin#}¦ (von 1. {#ruh#})  1〉 adj.  NIR. 6,17. : {#nEva hrasvA na maha
85540	rohiṣyai	rohizyE	ruh	ruh	root	True	zum Wachsthum	von	infin. von 1. {#ruh#}  P. 3,4,10. TS. 1,3,10,2. ist dat. eines nom. act. {#rohizI#} oder
85547	raukṣya	rOkzya	rūkṣa	rUkza	root	True		von	{#rOkzya#}¦ (von {#rUkza#}) n.  YĀJÑ. 3,76. SUŚR. 1,20,18. 117,20. 148,19
85623	lakṣa	lakza	lag	lag	root	True		von	{#lakza/#}¦ (von {#lag#}; vgl. {#lakzman, lakzmI#})  1〉 : {#Sva\GnIva\ yo
85641	lakṣay	lakzay	lakṣa	lakza	root	True		von	!√{#lakzay#}¦ (von {#lakza#}), {#lakza/yati, ˚te#} DHĀTUP. 32,5 ({#darSanAN
85645	lakṣin	lakzin	lakṣa	lakza	root	True		von	{#lakzin#}¦ (von {#lakza#}) adj.  R. 7,25,17. — Vgl. {#sTUla˚#}.
85664	lakṣman	lakzman	lag	lag	root	True		von	{#la/kzman#}¦ (von {#lag#} wie {#lakza#} und {#lakzmI#}) n.  1〉  (sg. biswe
85667	lakṣmī	lakzmI	lag	lag	root	True		von	{#lakzmI/#}¦ (von {#lag#} wie {#lakza#} und {#lakzman#}) UṆĀDIS. 3,160. f.
85715	lag	lag	śubha	SuBa	root	True		von	
85718	laganīya	laganIya	lag	lag	root	True		von	s. von {#lag#}. {#mama pAde 'nyena tasyApareRa laganIyameva#}  Verz. d. Oxf. H. 156,a,5.
85869	laṅga	laNga	khora	Kora	root	True	lahm	von	als Erkl. von {#Kora#}  Schol. zu KĀTY. ŚR. 22,3,19. — 2〉 m.  a〉 = {#saNga#} (vgl. {#lag#}
85877	laṅghana	laNGana	ati	ati	root	True		von	
85971	lap	lap	lī	lI	root	True		von	lAlapmAnamekEkaM jaritAM ca punaH punaH#} 1,8449. — {#anu#} s. {#anulApa#}. — {#apa#} : {#
85973	lapana	lapana	lap	lap	root	True		von	{#lapana#}¦ (von 1. {#lap#}) n.  AK. 2,6,2,40. H. 572. HALĀY. 2,363. — Vg
85988	labdhar	labDar	labh	laB	root	True		von	{#labDar#}¦ (von {#laB#}) nom. ag.  KAṬHOP. 2,7. ŚAṂK._zu_BṚH. ĀR. UP. S.
85992	labdhavya	labDavya	labh	laB	root	True		von	{#labDavya#}¦ (von {#laB#}) adj.  H. an. 2,381. MED. y. 52. ŚAṂK._zu_BṚH. Ā
85994	labdhi	labDi	labh	laB	root	True		von	{#labDi#}¦ (von {#laB#}) f.  1〉  (das obj. im gen. oder im comp. vorange
85997	labha	laBa	labh	laB	root	True		von	nom. act. von {#laB#} in {#IzallaBa#} (s. u. {#Izat#}) und {#durlaBa#}. — Vgl. {#lamBa#}.
85998	labhana	laBana	labh	laB	root	True		von	{#laBana#}¦ (von {#laB#}) n.  1〉 : {#Atma˚#} BHĀG. P. 10,60,57. — 2〉 : {#
86000	labhya	laBya	labh	laB	root	True		von	{#la/Bya#}¦ (von {#laB#}) adj. P. 3,1,98, Sch.  1〉 : {#vaktA cAsya tvAdfg
86030	lambha	lamBa	labh	laB	root	True		von	{#lamBa#}¦ (von 1. {#laB#})  1〉 m.  a〉 : {#vEdehI˚#} R. 5,3,59. — b〉 : {
86037	laya	laya	lī	lI	root	True		von	{#la/ya#}¦ (von {#lI#})  1〉 m. VOP. 26,171.  a〉 ; = {#Sleza#} TRIK. 3,3,
86046	lalajjihva	lalajjihva	lal	lal	root	True		von	tic. praes. von {#lal#}, + {#jihvA#})  1〉 adj. (f. {#A#})  d. i.  KATHĀS. 106,127. PRAB. 6
86048	lalana	lalana	lal	lal	root	True		von	{#lalana#}¦ (von {#lal#})  1〉 adj. , von Licht und Farben: {#ratnapradIpA
86051	lalantikā	lalantikA	lal	lal	root	True		von	von {#lal#}) f.  AK. 2,6,3,5. H. 657.
86067	lalita	lalita	lal	lal	root	True		von	{#lalita#}¦ (von {#lal#})  1〉 adj.  a〉 : {#OdAsInya#} R. 4,33,39. {#DIral
86095	lava	lava	lū	lU	root	True		von	{#la/va#}¦ (von {#lU#})  1〉 m.  a〉  (von Korn) P. 3,3,28, Sch. AK. 3,3,2
86096	lavaka	lavaka	lū	lU	root	True		von	x. nom. ag. von {#lU#} ({#samaBihAre#}) P. 3,1,149 nebst Vārtt. VOP. 26,41. — 2〉 Bez.  in
86140	lavana	lavana	lū	lU	root	True		von	{#la/vana#}¦ (von {#lU#})  1〉 nom. ag.  (Korn u. s. w.) gaṇa {#nandyAdi#}
86149	lavāṇaka	lavARaka	lū	lU	root	True		von	{#lavA/Raka#}¦ (von {#lU#}) UṆĀDIS. 3,83. m.  UJJVAL.
86153	lavya	lavya	lū	lU	root	True		von	s. von {#lU#} P. 6,1,80, Sch. : {#vana#} BHAṬṬ. 8,129. — Vgl. {#eka˚#} und {#lAvya#}.
86158	laṣaṇa	lazaRa	laṣ	laz	root	True		von	#lazaRa/#}¦ nom. ag. von 1. {#laz#} P. 3,2,150.
86165	lasa	lasa	las	las	root	True		von	{#lasa#}¦ (von 1. {#las#})  1〉 adj. ; s. {#a˚#}. — 2〉 f. {#A#}  ({#ganD
86256	lāti	lAti	lā	lA	root	True		von	#}¦ könnte nom. act. von {#lA#} sein in {#deva˚#}.
86260	lāpa	lApa	lap	lap	root	True		von	nom. act. von {#lap#}; s. {#sallApa#}.
86261	lāpay	lApay	lap	lap	root	True		von	!√{#lApay#}¦ caus. von {#lap#} und {#lI#}.
86263	lāpin	lApin	lap	lap	root	True		von	{#lApin#}¦ (von {#lap#}) adj.  1〉 : {#Suci˚#} HARIV. 8637. {#prozitAhfda
86264	lāpya	lApya	lap	lap	root	True		von	s. von {#lap#} P. 3,1,126. Vārtt. 3 zu 124. VOP. 26,12.
86272	lābha	lABa	labh	laB	root	True		von	{#lABa#}¦ (von {#laB#}) m.  1〉  M. 10,115. {#puMsaH#} Spr. 5309. {#vide
86273	lābhaka	lABaka	lābha	lABa	root	True		von	{#lABaka#}¦ (von {#lABa#}) m.  VARĀH. BṚH. S. 42,12. fg.
86274	lābham	lABam	labh	laB	root	True		von	{#lABam#}¦ absol. von {#laB#}, = {#lamBam#} P. 7,1,69. VOP. 24,7.
86276	lābhavant	lABavant	lābha	lABa	root	True		von	{#lABavant#}¦ (von {#lABa#}) adj.  Spr. 4697. {#pariSudDyEva lABavAn#} KATH
86277	lābhin	lABin	labh	laB	root	True		von	{#lABin#}¦ (von {#laB#}) adj. : {#svasattvasya parIkzAkzaRalABinaH#} RĀJ
86284	lāya	lAya	lī	lI	root	True		von	l. von {#lI#} gefasst werden, etwa .
86285	lāyaka	lAyaka	lī	lI	root	True		von	{#lAyaka#}¦ nom. ag. von {#lI#} AV. PRĀT. 3,40, Sch.
86287	lālaka	lAlaka	lal	lal	root	True		von	lAlaka#}¦ (vom caus. von {#lal#}) adj. (f. {#lAlikA#})  NALOR. 2,28.
86289	lālana	lAlana	lal	lal	root	True		von	lAlana#}¦ (von caus. von {#lal#})  1〉 adj. . — 2〉 m. Bez.  SUŚR. 2,281,14. Verz. d. Oxf. H
86311	lālita	lAlita	lal	lal	root	True		von	. dem caus. von {#lal#}; davon {#˚ka#} m.  RĀJA-TAR. 5,228 (hier vielleicht N. pr.). 6,152
86315	lāva	lAva	lū	lU	root	True		von	1. {#lAva#}¦ (von {#lU#}) adj. (f. {#I#}) : {#kuSasUci˚#} RAGH. 13,43. {#kusumalAvI#}
86317	lāvaka	lAvaka	lū	lU	root	True		von	1. {#lAvaka#}¦ (von {#lU#}) nom. ag.  P. 6,1,78, Sch. ŚAṂK._zu_BṚH. ĀR. UP. S. 170. Sch
86330	lāvin	lAvin	lū	lU	root	True		von	{#lAvin#}¦ (von {#lU#}) adj.  in {#puzpa˚#}.
86335	lāvya	lAvya	lū	lU	root	True		von	{#lAvya#}¦ (von {#lU#}) adj.  Schol. zu P. 3,1,125. 6,1,80. — Vgl. {#lav
86336	lāṣuka	lAzuka	laṣ	laz	root	True		von	{#lA/zuka#}¦ (von 1. {#laz#}) adj.  P. 3,2,154. VOP. 26,146.
86337	lāsa	lAsa	las	las	root	True		von	m.  1〉 (von 1. {#las#}) : {#madanajanitalAsEH — dfzwipAtEH#} ṚT. 6,30. {#madajanitabilAsE#
86338	lāsaka	lAsaka	las	las	root	True		von	{#lAsaka#}¦ (von 1. {#las#})  1〉 adj.  a〉 = {#lasaka#} MED. k. 149. fg. —
86341	lāsin	lAsin	las	las	root	True		von	{#lAsin#}¦ (von 1. {#las#}) adj. ; s. {#raNgalAsinI#}.
86343	lāsya	lAsya	las	las	root	True		von	{#lAsya#}¦ (von {#las#})  1〉 n.  AK. 1,1,7,10. H. 280 (vgl. Comm.). MED.
86355	likha	liKa	likh	liK	root	True		von	{#liKa/#}¦ (von {#liK#}) nom. ag. P. 3,1,135.
86365	liṅga	liNga	lag	lag	root	True		von	{#liNga#}¦ (wohl von {#lag#} wie {#lakza, lakzman, lakzmI#}) n. am Ende eines
86405	lipi	lipi	lip	lip	root	True		von	{#li/pi#}¦ (von {#lip#}) f. UJJVAL._zu_UṆĀDIS. 4,119. P. 3,2,21.  1〉  u.
86415	liptā	liptA	lī	lI	root	True		von	
86418	lipsā	lipsA	labh	laB	root	True		von	lipsA#}¦ (vom desid. von {#laB#}) f.  AK. 1,1,7,27. 3,4,18,109. H. 430. HALĀY. 2,209. 5,57
86422	lipsya	lipsya	labh	laB	root	True		von	ipsya#}¦ (vom desid. von {#laB#}) adj.  VOP. 25,6.
86428	limpa	limpa	lip	lip	root	True		von	{#limpa/#}¦ nom. ag. von {#lip#} P. 3,1,138. VOP. 26,35. m. N. pr. eines Wesens im Gefolge
86435	liśa	liSa	liś	liS	root	True		von	{#liSa#}¦ (von 1. {#liS#}) nom. ag.; s. {#ku˚#}.
86439	liha	liha	lih	lih	root	True		von	{#liha#}¦ (von 1. {#lih#}) nom. ag. dass.; s. {#aBraMliha, go˚#}.
86440	lī	lI	ay	ay	root	True		von	InAkzaram#} Spr. 1163. — 4〉 : {#vilIyamAnErvihagEH#} Spr. 2839. KATHĀS. 26,34. {#vilIna#}
86447	līpsitavya	lIpsitavya	labh	laB	root	True		von	tavya#}¦ (vom desid. von {#laB#}) adj.  AIT. BR. 2,3.
86496	luṭhana	luWana	luṭh	luW	root	True		von	{#luWana#}¦ (von 1. {#luW#}) n.  TRIK. 2,8,46. Spr. 4675.
86526	lubh	luB	lubh	luB	root	True		von	. 7,2,48. VOP. 8,79. 11,5. {#luBitvo, lABitvA#} und {#lubDvA, lubDa#} P. 7,2,54. VOP. 26,1
86550	lūni	lUni	lū	lU	root	True		von	nom. act. von 1. {#lU#} P. 8,2,44, Vārtt. 1. VOP. 26,184.  11,3. {#lU/ni#} = {#vrIhi#} (?)
86560	lekha	leKa	likh	liK	root	True		von	{#leKa#}¦ (von {#liK#}; vgl. {#reKa#})  1〉 m.  a〉  (sg. und pl.) TRIK.
86563	lekhana	leKana	likh	liK	root	True		von	{#leKana#}¦ (von {#liK#})  1〉 adj. (f. {#I#})  SUŚR. 1,27,18. 31,15. 152,
86581	lekhin	leKin	likh	liK	root	True		von	{#leKin#}¦ (von {#liK#})  1〉 adj. : {#girermAlyavataH — ambaraleKi SfNga
86583	lekhya	leKya	likh	liK	root	True		von	{#leKya#}¦ (von {#liK#})  1〉 adj.  a〉  SUŚR. 1,14,19. 92,13. 2,331,15. —
86595	lepa	lepa	lip	lip	root	True		von	{#lepa#}¦ (von {#lip#}) m. = {#lepana, pralepana#} TRIK. 3,3,279. H. an
86596	lepaka	lepaka	lepa	lepa	root	True		von	dj. comp. von {#lepa#}; s. {#a˚#}.
86597	lepaka	lepaka	lip	lip	root	True		von	2. {#lepaka#}¦ (von {#lip#}) nom. ag.  AK. 2,10,6. TRIK. 2,10,2. H. 922, Sch. HALĀY. 2,
86600	lepana	lepana	lip	lip	root	True		von	{#lepana#}¦ (von {#lip#})  1〉 m.  ({#turuzka#}) RĀJAN._im_ŚKDR. — 2〉 n.
